"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"122","Asphalt 3D","3DS",2011,"Racing","Ubisoft",0.27,0.16,0.02,0.04,0.49
"123","Asphalt 4: Elite Racing","DSiW",2009,"Racing","Gameloft",0,0,0,0,0
"124","Asphalt: Injection","PSV",2012,"Racing","Ubisoft",0.14,0.07,0,0.05,0.26
"125","Asphalt: Urban GT","DS",2004,"Racing","Ubisoft",0.31,0.22,0,0.06,0.6
"126","Asphalt: Urban GT","NGage",2004,"Racing","Nokia",0,0,0,0,0
"127","Asphalt: Urban GT 2","DS",2006,"Racing","Ubisoft",0.09,0.04,0,0.01,0.14
"128","Asphalt: Urban GT 2","NGage",2005,"Racing","Nokia",0,0,0,0,0
"129","Asphalt: Urban GT 2","PSN",2010,"Racing","Ubisoft",0,0,0,0,0
"130","Asphalt: Urban GT 2","PSP",2010,"Racing","Unknown",0,0.01,0,0,0.01
"131","Assetto Corsa","PC",2014,"Racing","Kunos Simulazioni",0,0,0,0,0
"132","Assetto Corsa","PS4",2016,"Racing","505 Games",0,0.06,0.01,0.01,0.08
"133","Assetto Corsa","XOne",2016,"Racing","505 Games",0,0.01,0,0,0.02
"134","Astro Fang: Super Machine","NES",1990,"Racing","Unknown",0,0,0,0,0
"135","Astro Taxi","XBL",2009,"Racing","Microsoft",0,0,0,0,0
"136","Atari Karts","AJ",1995,"Racing","Atari",0,0,0,0,0
"137","ATV Drift & Tricks","NS",2018,"Racing","Microids",0.01,0,0,0,0.01
"138","ATV Drift & Tricks","PS4",2017,"Racing","Maximum Games",0.07,0,0,0.02,0.09
"139","ATV Drift & Tricks","XOne",2018,"Racing","Microids",0.02,0,0,0,0.02
"140","ATV Mania","PS",2003,"Racing","Gotham Games",0,0,0,0,0
"141","ATV Offroad Fury","PS2",2001,"Racing","Sony Computer Entertainment",2.07,0.26,0,0.08,2.41
"142","ATV Offroad Fury 2","PS2",2002,"Racing","Sony Computer Entertainment",1.92,0.2,0,0.06,2.18
"143","ATV Offroad Fury 2","PS2",2002,"Racing","THQ",1.92,0.2,0,0.06,2.18
"144","ATV Offroad Fury 3","PS2",2004,"Racing","Sony Computer Entertainment",1,0.04,0,0.16,1.2
"145","ATV Offroad Fury 3","PS2",2004,"Racing","SouthPeak Games",1,0.04,0,0.16,1.2
"146","ATV Offroad Fury 4","PS2",2006,"Racing","Sony Computer Entertainment",0,0,0,0,0
"147","ATV Offroad Fury Pro","PSP",2006,"Racing","Sony Computer Entertainment",0.37,0.04,0,0.05,0.46
"148","ATV Offroad Fury: Blazin' Trails","PSP",2005,"Racing","Sony Computer Entertainment",0.53,0,0,0.04,0.57
"149","ATV Offroad Fury: Blazin' Trails","PSP",2005,"Racing","SouthPeak Games",0.53,0,0,0.04,0.57
"150","ATV Quad Kings","DS",2010,"Racing","Storm City Games",0.1,0,0,0.01,0.11
"151","ATV Quad Kings","PC",2008,"Racing","Unknown",0,0,0,0,0
"152","ATV Quad Kings","PS2",2008,"Racing","Unknown",0,0,0,0,0
"153","ATV Quad Kings","Wii",2009,"Racing","Zoo Digital Publishing",0.21,0,0,0.01,0.22
"154","ATV Quad Power Racing 2","GC",2003,"Racing","Acclaim Entertainment",0.22,0.06,0,0.01,0.28
"155","ATV Quad Power Racing 2","PS2",2003,"Racing","Acclaim Entertainment",0.41,0.32,0,0.11,0.84
"156","ATV Quad Power Racing 2","XB",2003,"Racing","Acclaim Entertainment",0.36,0.07,0,0.01,0.45
"157","ATV Racers","PS",2003,"Racing","Mud Duck Productions",0,0,0,0,0
"158","ATV Racers","PSN",2010,"Racing","Midas Interactive Entertainment",0,0,0,0,0
