"","Global_Sales"
"6068",0.51
"6073",0.1
"6077",0.03
"6078",0.03
"6079",0.53
"6080",0.53
"6081",2.15
"6086",0.17
"6087",0.17
"6090",0.05
"6091",0.05
"6094",0.09
"6095",0.01
"6097",0.59
"6099",0.02
"6101",0.16
"6102",0.05
"6106",0.44
"6107",0.46
"6110",0.1
"6112",0.53
"6113",0.53
"6114",0.25
"6115",0.05
"6116",0.05
"6117",0.25
"6118",0.24
"6119",1.68
"6120",1.7
"6121",0.9
"6122",0.89
"6123",0.05
"6124",0.05
"6125",0.22
"6126",0.22
"6134",0.01
"6135",0.01
"6136",22.72
"6138",22
"6139",0.89
"6140",82.74
"6141",0.4
"6142",33
"6154",0.07
"6155",0.07
"6157",0.17
"6158",0.17
"6159",0.01
"6160",0.01
"6161",4.39
"6162",4.39
"6163",0.86
"6164",0.86
"6165",0.1
"6166",0.1
"6167",1
"6168",1
"6173",0.53
"6174",0.53
"6175",0.3
"6176",0.3
"6178",0.15
"6179",0.15
"6180",0.15
"6181",0.06
"6182",0.06
"6184",0.13
"6185",0.13
"6186",0.09
"6187",0.09
"6189",0.03
"6190",0.03
"6192",0.07
"6193",0.05
"6195",0.07
"6196",0.07
"6197",0.04
"6198",0.04
"6200",0.05
"6201",0.01
"6202",0.02
"6203",0.01
"6204",0.01
"6205",0.01
"6206",0.01
"6208",0.02
"6209",0.02
"6210",0.02
"6211",0.02
"6212",0.03
"6213",0.03
"6214",0.01
"6216",0.02
"6217",0.01
"6222",0.03
"6223",0.03
"6224",0.05
"6225",0.05
"6228",0.01
"6229",0.04
"6230",0.04
"6231",0.01
"6234",0.05
"6235",0.04
"6239",0.02
"6245",0.11
"6246",0.11
"6256",0.06
"6257",0.06
"6258",0.08
"6259",0.4
"6260",0.41
"6261",0.07
"6262",0.07
"6264",0.05
"6265",0.08
"6266",0.02
"6267",0.04
"6268",0.03
"6269",0.05
"6270",0.05
"6271",0.02
"6272",0.01
"6273",1.25
"6274",1.26
"6275",0.09
"6276",0.13
"6277",0.1
"6278",0.03
"6279",0.03
"6287",0.06
"6288",0.06
"6290",0.09
"6291",0.09
"6294",0.05
"6295",0.04
"6297",0.11
"6304",0.02
"6306",3.08
"6309",0.09
"6311",0.58
"6312",0.58
"6316",0.13
"6317",0.13
"6320",0.06
"6321",0.06
"6333",0.05
"6334",0.05
"6338",0.15
"6340",0.15
"6344",0.04
"6345",0.04
"6346",0.23
"6350",0.25
"6351",0.15
"6355",0.01
"6361",0.1
"6362",0.01
"6364",0.41
"6365",0.41
"6366",0.81
"6367",0.81
"6368",0.13
"6369",0.13
"6370",0.09
"6371",0.09
"6372",0.23
"6373",0.23
"6374",0.16
"6375",0.16
"6376",0.45
"6378",0.45
"6381",2.99
"6382",2.99
"6384",0.24
"6385",0.24
"6387",2.9
"6388",2.9
"6389",0.54
"6390",0.54
"6392",3.85
"6393",3.85
"6394",0.09
"6395",0.09
"6396",0.47
"6397",0.47
"6399",4.06
"6400",4.06
"6401",0.44
"6402",0.44
"6403",1.2
"6404",1.2
"6405",0.06
"6406",0.06
"6407",0.14
"6408",0.14
"6410",0.03
"6411",0.03
"6413",0.45
"6414",0.45
"6415",0.33
"6416",0.33
"6417",0.16
"6418",0.16
"6419",0.09
"6420",0.09
"6421",0.44
"6422",0.44
"6424",1.07
"6426",0.08
"6427",0.14
"6428",0.14
"6429",0.14
"6430",0.14
"6431",0.16
"6432",0.17
"6433",0.17
"6437",0.06
"6438",0.06
"6439",0.02
"6441",0.02
"6442",1.12
"6443",1.12
"6446",0.12
"6447",0.05
"6448",0.08
"6449",0.02
"6450",0.01
"6459",0.01
"6460",0.01
"6462",0.09
"6463",0.04
"6464",0.02
"6465",0.02
"6466",0.01
"6467",0.05
"6468",0.05
"6469",0.01
"6470",0.01
"6471",1.35
"6472",1.19
"6473",1.13
"6475",0.8
"6476",0.85
"6477",1.16
"6478",1.13
"6479",0.64
"6480",0.69
"6481",0.61
"6482",0.56
"6484",0.58
"6485",1.29
"6486",0.5
"6487",0.63
"6488",0.37
"6489",1.22
"6490",0.3
"6491",0.57
"6492",0.23
"6494",1.33
"6495",0.66
"6496",1.24
"6497",3.02
"6501",0.63
"6511",0.05
"6512",0.05
"6515",0.2
"6516",2.16
"6517",1.33
"6518",1.17
"6520",0.04
"6521",0.09
"6530",0.36
"6536",0.59
"6537",0.57
"6538",6.81
"6539",6.76
"6540",2.39
"6541",2.39
"6542",2.83
"6543",2.88
"6544",0.19
"6545",2.03
"6546",0.14
"6547",0.39
"6548",0.47
"6549",0.09
"6550",6.69
"6551",0.53
"6552",0.79
"6553",4.19
"6554",0.06
"6555",0.18
"6556",4.11
"6557",1.21
"6558",0.28
"6559",0.54
"6560",0.58
"6561",0.26
"6562",0.1
"6563",0.11
"6564",0.39
"6565",0.65
"6566",0.14
"6567",0.08
"6568",0.1
"6569",0.16
"6570",0.13
"6571",0.11
"6572",0.06
"6573",0.41
"6574",2.42
"6575",0.79
"6576",0.23
"6577",0.61
"6578",0.1
"6579",0.21
"6580",0.24
"6581",0.07
"6582",0.18
"6583",0.24
"6584",0.19
"6585",0.2
"6586",0.06
"6587",0.2
"6588",0.2
"6589",0.06
"6590",0.14
"6591",0.09
"6592",0.07
"6593",0.16
"6594",0.19
"6595",0.07
"6596",0.18
"6597",0.11
"6598",0.13
"6599",0.15
"6600",1.42
"6601",1.18
"6602",0.21
