"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"4499","Kirihara Shoten Forest: Eigo @ DS","DS",2009,"Misc","Ertain",0,0,0,0,0
"4500","Kirihara Shoten Kanshuu: Daigakusei Ryoku Kentei DS","DS",2008,"Misc","ASK",0,0,0,0,0
"4501","Kisekae Series 2: Oshare Nikki","GB",2001,"Misc","Victor Interactive",0,0,0,0,0
"4502","Kissy Poo","XBL",2009,"Misc","Microsoft",0,0,0,0,0
"4503","Kitaihei Gold","DC",1999,"Misc","NetVillage",0,0,0,0,0
"4504","Kitchen Scramble","BRW",2013,"Misc","Playdom, Inc.",0,0,0,0,0
"4505","Kiteretsu Daihyakka: Cho Jiku Sugoroku","SNES",1995,"Misc","Video System",0,0,0,0,0
"4506","Kittie's Mazes","XBL",2009,"Misc","Microsoft",0,0,0,0,0
"4507","Kitty Jump","And",2014,"Misc","Sparkle Apps",0,0,0,0,0
"4508","Kitty Luv","PC",2006,"Misc","Activision Value",0,0,0,0,0
"4509","Kiwi Dash","And",2014,"Misc","Gamevil",0,0,0,0,0
"4510","Klonoa: Empire of Dreams","WiiU",2014,"Misc","Namco Bandai Games",0,0,0,0,0
"4511","Knights & Dragons","And",2012,"Misc","GREE",0,0,0,0,0
"4512","Knights of Pen & Paper","And",2013,"Misc","Paradox Interactive",0,0,0,0,0
"4513","Knights of Pen & Paper","Linux",2013,"Misc","Paradox Interactive",0,0,0,0,0
"4514","Knights of Pen & Paper","OSX",2013,"Misc","Paradox Interactive",0,0,0,0,0
"4515","Knights of Pen & Paper","PC",2013,"Misc","Paradox Interactive",0,0,0,0,0
"4516","Knock-knock","PC",2004,"Misc","Unknown",0,0,0,0,0
"4517","Knytt Underground","Linux",2012,"Misc","Triniti Interactive",0,0,0,0,0
"4518","Knytt Underground","OSX",2012,"Misc","Triniti Interactive",0,0,0,0,0
"4519","Knytt Underground","PC",2012,"Misc","Triniti Interactive",0,0,0,0,0
"4520","Knytt Underground","PS3",2012,"Misc","Triniti Interactive",0,0,0,0,0
"4521","Knytt Underground","PSV",2012,"Misc","Triniti Interactive",0,0,0,0,0
"4522","Knytt Underground","WiiU",2013,"Misc","Triniti Interactive",0,0,0,0,0
"4523","Kobito Game Taizen","3DS",2016,"Misc","Nippon Columbia",0,0,0.02,0,0.02
"4524","Kobitodzukan: Kobito Kansatsu Set","3DS",2012,"Misc","Nippon Columbia",0,0,0.28,0,0.28
"4525","Kobitodzukan: Kobito no Fushigi - Jikken Set","3DS",2013,"Misc","Nippon Columbia",0,0,0.08,0,0.08
"4526","Kobun Kanbun DS","DS",2009,"Misc","IE Institute",0,0,0,0,0
"4527","Kochadaiiyaan the Legend: Kingdom Run","And",2014,"Misc","Unknown",0,0,0,0,0
"4528","Kochadaiiyaan the Legend: Reign of Arrows","And",2014,"Misc","Unknown",0,0,0,0,0
"4529","Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!","DS",2010,"Misc","Namco Bandai",0,0,0.02,0,0.02
"4530","Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!","DS",2010,"Misc","Namco Bandai Games",0,0,0.02,0,0.02
"4531","Kodoku","PS4",2015,"Misc","Carnivore Studio",0,0,0,0,0
"4532","Kodoku","PSV",2015,"Misc","Carnivore Studio",0,0,0,0,0
"4533","Kodomo Kyouiku Telebi Wii: Aiue-Oumuzu","WW",2009,"Misc","Home Media",0,0,0,0,0
"4534","Kodomo Kyouiku TV Wii: Aiue-O-Chan","WW",2009,"Misc","Home Media",0,0,0,0,0
"4535","Kodomo no Tame no Yomi Kikase: Ehon de Asobou 1-Kan","DS",2006,"Misc","Starfish",0,0,0,0,0
"4536","Kodomo no Tame no Yomi Kikase: Ehon de Asobou 2-Kan","DS",2006,"Misc","Starfish",0,0,0,0,0
"4537","Kodomo no Tame no Yomi Kikase: Ehon de Asobou 3-Kan","DS",2006,"Misc","Starfish",0,0,0,0,0
"4538","Kodomo no Tame no Yomi Kikase: Ehon de Asobou 4-Kan","DS",2006,"Misc","Starfish",0,0,0,0,0
