"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"159","Disney Infinity 2.0: Marvel Super Heroes","PC",2014,"Action-Adventure","Disney Interactive Studios",0,0,0,0,0
"160","Disney Infinity 2.0: Marvel Super Heroes","PS3",2014,"Action-Adventure","Disney Interactive Studios",0.52,0.34,0,0.18,1.04
"161","Disney Infinity 2.0: Marvel Super Heroes","PS4",2014,"Action-Adventure","Disney Interactive Studios",0.37,0.25,0,0.13,0.75
"162","Disney Infinity 2.0: Marvel Super Heroes","PSV",2015,"Action-Adventure","Disney Interactive Studios",0,0.06,0,0.02,0.08
"163","Disney Infinity 2.0: Marvel Super Heroes","WiiU",2014,"Action-Adventure","Disney Interactive Studios",0.41,0.22,0,0.06,0.7
"164","Disney Infinity 2.0: Marvel Super Heroes","X360",2014,"Action-Adventure","Disney Interactive Studios",0.67,0.34,0,0.1,1.11
"165","Disney Infinity 2.0: Marvel Super Heroes","XOne",2014,"Action-Adventure","Disney Interactive Studios",0.35,0.15,0,0.05,0.55
"166","Disneyland Adventures","PC",2018,"Action-Adventure","THQ Nordic",0,0,0,0,0
"167","Disneyland Adventures","XOne",2017,"Action-Adventure","Microsoft Studios",0.05,0.01,0,0.01,0.07
"168","DLC Quest","PC",2007,"Action-Adventure","Unknown",0,0,0,0,0
"169","Double Cross","NS",2019,"Action-Adventure","Graffiti",0,0,0,0,0
"170","Double Cross","PC",2019,"Action-Adventure","Graffiti",0,0,0,0,0
"171","Downward Spiral: Horus Station","PC",2018,"Action-Adventure","3rd Eye Studios",0,0,0,0,0
"172","Downward Spiral: Horus Station","PS4",2018,"Action-Adventure","3rd Eye Studios",0,0,0,0,0
"173","Dragons: Dawn of New Riders","NS",1982,"Action-Adventure","Unknown",0,0,0,0,0
"174","Dragons: Dawn of New Riders","PC",NA,"Action-Adventure","Unknown",0,0,0,0,0
"175","Dragons: Dawn of New Riders","PS4",1982,"Action-Adventure","Unknown",0,0,0,0,0
"176","Dragons: Dawn of New Riders","XOne",1982,"Action-Adventure","Unknown",0,0,0,0,0
"177","Dungeon Souls","PC",2016,"Action-Adventure","Black Shell Media",0,0,0,0,0
"178","Earthfall","PC",2018,"Action-Adventure","Gearbox Software",0,0,0,0,0
"179","Earthfall","PS4",2018,"Action-Adventure","Gearbox Software",0.03,0,0,0.01,0.04
"180","Earthfall","XOne",2018,"Action-Adventure","Gearbox Software",0.03,0,0,0,0.03
"181","Epistory - Typing Chronicles","PC",2009,"Action-Adventure","Unknown",0,0,0,0,0
"182","Even the Ocean","PC",2016,"Action-Adventure","Analgesic Productions",0,0,0,0,0
"183","Evoland Legendary Edition","NS",NA,"Action-Adventure","Unknown",0,0,0,0,0
"184","Evoland Legendary Edition","PS4",NA,"Action-Adventure","Unknown",0,0,0,0,0
"185","Evoland Legendary Edition","XOne",2019,"Action-Adventure","Unknown",0,0,0,0,0
"186","Falcon Age","PS4",NA,"Action-Adventure","Unknown",0,0,0,0,0
"187","Family Guy: Back to the Multiverse","PC",2012,"Action-Adventure","Activision",0,0,0,0,0
"188","Family Guy: Back to the Multiverse","PS3",2012,"Action-Adventure","Activision",0.12,0.11,0,0.05,0.27
