"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3225","Ultraman Club: Teki Kaijuu o Hakken Seyo","GB",1990,"Strategy","Bandai",0,0,0,0,0
"3226","Ultraman Star Chronicles","PSP",2013,"Strategy","Namco Bandai Games",0,0,0.02,0,0.02
"3227","Uncharted Waters","GEN",1992,"Strategy","KOEI",0,0,0,0,0
"3228","Uncharted Waters","NES",1991,"Strategy","KOEI",0,0,0,0,0
"3229","Uncharted Waters","PC",1990,"Strategy","KOEI",0,0,0,0,0
"3230","Uncharted Waters","SNES",1993,"Strategy","KOEI",0,0,0,0,0
"3231","Under Siege","PSN",2011,"Strategy","Unknown",0,0,0,0,0
"3232","Unholy Heights","PC",2016,"Strategy","Unknown",0,0,0,0,0
"3233","Universal Combat Collectors Edition","PC",2006,"Strategy","3000AD",0,0,0,0,0
"3234","Universal Combat: A World Apart","PC",2005,"Strategy","3000AD",0,0,0,0,0
"3235","Universe at War: Earth Assault","PC",2007,"Strategy","Sega",0,0,0,0,0.01
"3236","Universe at War: Earth Assault","X360",2008,"Strategy","Sega",0.09,0.01,0,0.01,0.1
"3237","Uprising 44","PC",1970,"Strategy","Unknown",0,0,0,0,0
"3238","Uprising 44","X360",1970,"Strategy","Unknown",0,0,0,0,0
"3239","Urban Assault","PC",1998,"Strategy","Microsoft",0,0,0,0,0
"3240","Urban Empire","PC",2017,"Strategy","Kalypso Media",0,0,0,0,0
"3241","Us and Them: Cold War","PC",2011,"Strategy","Avanquest",0,0,0,0,0
"3242","USCF Chess","Int",1982,"Strategy","Mattel Electronics",0,0,0,0,0
"3243","Utawarerumono","PC",2002,"Strategy","Leaf",0,0,0,0,0
"3244","Utopia","Int",1982,"Strategy","Mattel Electronics",0,0,0,0,0
"3245","Valet Parking Inc.","XBL",2010,"Strategy","Microsoft",0,0,0,0,0
"3246","Valhalla Hills","PC",2015,"Strategy","Daedalic Entertainment",0,0,0,0,0
"3247","Valhalla Hills: Definitive Edition","PS4",2017,"Strategy","Kalypso Media",0.01,0,0,0,0.01
"3248","Valhalla Hills: Definitive Edition","XOne",2017,"Strategy","Kalypso Media",0,0,0,0,0
"3249","Valkyria Chronicles","NS",2018,"Strategy","Sega",0,0,0,0,0
"3250","Valkyria Chronicles 4","NS",2018,"Strategy","Sega",0.12,0.04,0.02,0.02,0.19
"3251","Valkyria Chronicles III: Unrecorded Chronicles","PSP",NA,"Strategy","Sega",0,0,0.21,0,0.21
"3252","Vandal Hearts II","PS",1999,"Strategy","Konami",0.06,0.04,0,0.01,0.1
"3253","Vandal Hearts II","PS",1999,"Strategy","Konami Digital Entertainment",0.06,0.04,0,0.01,0.1
"3254","Vanguard Bandits","PS",1998,"Strategy","Human Entertainment",0.04,0.03,0,0,0.07
"3255","Vanguard Bandits","PS",2000,"Strategy","Working Designs",0.04,0.03,0,0,0.07
"3256","Vanguard Bandits","PSN",2009,"Strategy","Human Entertainment",0,0,0,0,0
"3257","Vegas Tycoon","PC",2004,"Strategy","Global Star Software",0,0,0,0,0
"3258","Velvet file Plus","PS2",2001,"Strategy","Seta Corporation",0,0,0,0,0
"3259","Venture","XBL",2011,"Strategy","Microsoft",0,0,0,0,0
"3260","Venture Tycoon","PC",2001,"Strategy","Activision Value",0,0,0,0,0
"3261","Vermeer","PC",2001,"Strategy","Ascaron Entertainment",0,0,0,0,0
"3262","Vermeer 2","PC",2004,"Strategy","Ascaron Entertainment",0,0,0,0,0
"3263","Vermilion Desert","DC",1999,"Strategy","Riverhillsoft",0,0,0,0,0
"3264","Vertex Dispenser","PC",2011,"Strategy","Unknown",0,0,0,0,0
"3265","Vertigo","Wii",2009,"Strategy","Playlogic Game Factory",0.05,0,0,0,0.05
"3266","Victoria","PC",2014,"Strategy","Unknown",0,0,0,0,0
"3267","Victoria II","PC",2010,"Strategy","Paradox Interactive",0,0,0,0,0
"3268","Victoria II: A House Divided","PC",2012,"Strategy","Paradox Interactive",0,0,0,0,0
"3269","Victoria: Complete","PC",2010,"Strategy","Paradox Interactive",0,0,0,0,0
"3270","Victoria: Revolutions","PC",2006,"Strategy","GamersGate",0,0,0,0,0
"3271","Victorian Mysteries: Woman in White","PC",2010,"Strategy","eGames",0,0.01,0,0,0.01
"3272","Victory At Sea","Linux",2014,"Strategy","Evil Twin Artworks",0,0,0,0,0
"3273","Victory At Sea","OSX",2014,"Strategy","Evil Twin Artworks",0,0,0,0,0
"3274","Victory At Sea","PC",2014,"Strategy","Evil Twin Artworks",0,0,0,0,0
"3275","Viking Invasion","DSiW",2009,"Strategy","BiP Media",0,0,0,0,0
"3276","Vikings: The Strategy of Ultimate Conquest","PC",1996,"Strategy","GT Interactive",0,0,0,0,0
"3277","Virtual Kasparov","GBA",2002,"Strategy","Titus",0.01,0.01,0,0,0.02
"3278","Voice Commander","XOne",2014,"Strategy","Microsoft Studios",0,0,0,0,0
"3279","Volfoss","PS",2001,"Strategy","Namco",0,0,0,0,0
