"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"2942","Super Yum Yum: Puzzle Adventures","DSiW",2010,"Puzzle","Mastertronic",0,0,0,0,0
"2943","SuperLite 1500 Series: Nankuro","PS",1999,"Puzzle","Success",0,0,0,0,0
"2944","SuperLite 1500 Series: Nankuro 2","PS",2000,"Puzzle","Success",0,0,0,0,0
"2945","SuperLite 1500 Series: Nankuro 3","PS",2000,"Puzzle","Success",0,0,0,0,0
"2946","SuperLite 1500 Series: Nankuro 4","PS",2001,"Puzzle","Success",0,0,0,0,0
"2947","SuperLite 1500 Series: Slither Link","PS",2001,"Puzzle","Success",0,0,0,0,0
"2948","SuperLite 2000 Puzzle: Nankuro","PS2",2003,"Puzzle","Success",0,0,0,0,0
"2949","SuperLite 2500: Gekikara Numpla 2500-Mon","DS",2007,"Puzzle","Success",0,0,0,0,0
"2950","SuperLite 3in1 Series: Nankuro Shuu","PS",2002,"Puzzle","Success",0,0,0,0,0
"2951","Surfacer+","DSiW",2011,"Puzzle","Lexis Numerique",0,0,0,0,0
"2952","Sushi Striker: The Way of Sushido","3DS",2018,"Puzzle","Nintendo",0.02,0,0.02,0,0.04
"2953","Sushi Striker: The Way of Sushido","NS",2018,"Puzzle","Nintendo",0.02,0.01,0.03,0,0.07
"2954","Susume! Taisen Puzzle Dama: Toukon! Marumata Chou","N64",1998,"Puzzle","Konami",0,0,0,0,0
"2955","Sutte Hakkun","SNES",1999,"Puzzle","Nintendo",0,0,0,0,0
"2956","Sutte Hakkun","VC",2010,"Puzzle","Nintendo",0,0,0,0,0
"2957","Swap Zap","PSN",2011,"Puzzle","Unknown",0,0,0,0,0
"2958","Swarm","PSN",2011,"Puzzle","Ignition Entertainment",0,0,0,0,0
"2959","Swarm","XBL",2011,"Puzzle","Ignition Entertainment",0,0,0,0,0
"2960","Swim Out","NS",2018,"Puzzle","Lozange Lab",0,0,0,0,0
"2961","swing","PS",2000,"Puzzle","Unknown",0,0,0,0,0
"2962","Swing","GB",2000,"Puzzle","Unknown",0,0,0,0,0
"2963","Switchball","PC",2007,"Puzzle","Sierra Online",0,0,0,0,0
"2964","Switchball","PSN",2009,"Puzzle","Sony Online Entertainment",0,0,0,0,0
"2965","Switchball","XBL",2007,"Puzzle","Sierra Online",0,0,0,0,0
"2966","T-KARA","XBL",2009,"Puzzle","Microsoft",0,0,0,0,0
"2967","T-Tris","Lynx",1996,"Puzzle","Bastian Schick",0,0,0,0,0
"2968","Taisen Net Gimmick: Capcom & Psikyo All Stars","DC",2001,"Puzzle","Capcom",0,0,0,0,0
"2969","Take A Break's: Puzzle Bonanza","DS",2010,"Puzzle","Ubisoft",0,0,0,0,0.01
"2970","Take A Break's: Puzzle Master","DS",2009,"Puzzle","Ubisoft",0,0.15,0,0.01,0.16
"2971","Tales of the Tiny Planet","NS",2018,"Puzzle","Pixelsplit",0,0,0,0,0
