"","Global_Sales"
"4139",0.28
"4140",0.09
"4142",0.56
"4143",0.23
"4144",0.14
"4146",1.43
"4147",0.62
"4149",0.2
"4150",0.98
"4151",0.03
"4152",0.96
"4153",0.02
"4155",0.17
"4156",0.17
"4166",0.09
"4167",0.09
"4169",0.09
"4170",0.09
"4174",0.03
"4175",0.03
"4176",0.75
"4177",0.52
"4178",0.01
"4179",0.2
"4201",0.23
"4202",0.23
"4203",0.06
"4204",0.45
"4205",0.14
"4206",0.14
"4207",0.65
"4208",0.65
"4209",0.34
"4210",0.34
"4211",0.79
"4212",0.73
"4213",1.1
"4214",1.1
"4215",1.72
"4219",0.02
"4228",0.06
"4229",1.37
"4230",1.37
"4232",0.14
"4233",2.19
"4234",2.19
"4235",2.97
"4242",0.04
"4243",0.04
"4245",0.26
"4249",0.05
"4250",0.06
"4253",0.19
"4254",0.6
"4255",0.6
"4258",0.68
"4259",0.68
"4261",0.98
"4262",0.98
"4263",0.66
"4264",0.66
"4265",0.27
"4266",0.27
"4267",0.35
"4268",0.35
"4270",0.07
"4272",0.06
"4273",0.06
"4275",0.24
"4276",0.12
"4277",0.18
"4278",0.07
"4279",0.15
"4280",0.15
"4281",0.09
"4282",0.09
"4283",0.04
"4284",0.16
"4285",0.02
"4286",0.02
"4287",0.05
"4288",0.05
"4289",0.02
"4290",0.02
"4292",0.13
"4293",0.13
"4295",0.51
"4296",0.21
"4297",0.05
"4301",0.06
"4304",0.04
"4305",0.04
"4306",0.03
"4307",0.05
"4309",2.14
"4312",0.01
"4314",0.08
"4315",0.08
"4316",0.14
"4317",0.14
"4318",0.01
"4319",0.01
"4323",0.18
"4324",0.15
"4325",0.12
"4327",0.03
"4328",0.04
"4333",0.1
"4341",0.29
"4342",0.1
"4343",0.06
"4344",0.12
"4345",0.3
"4348",0.41
"4349",0.26
"4350",0.22
"4352",0.11
"4353",0.36
"4354",0.46
"4358",0.74
"4371",0.04
"4383",0.01
"4385",0.53
"4386",0.54
"4388",0.71
"4390",0.5
"4391",0.5
"4395",0.02
"4396",0.02
"4397",0.01
"4399",0.13
"4400",0.22
"4401",0.65
"4402",1.04
"4403",1.04
"4404",0.52
"4405",0.52
"4406",0.8
"4407",0.8
"4408",0.12
"4409",0.12
"4410",0.81
"4411",0.81
"4412",0.16
"4414",0.27
"4415",0.26
"4418",0.08
"4419",0.08
"4421",0.22
"4422",0.22
"4423",1.02
"4424",0.99
"4425",0.24
"4426",0.24
"4427",0.45
"4428",0.38
"4429",0.26
"4430",0.26
"4431",0.1
"4432",0.1
"4433",0.49
"4434",0.49
"4435",0.29
"4436",0.29
"4437",0.58
"4438",0.58
"4439",0.4
"4440",0.4
"4441",0.11
"4443",0.21
"4444",0.21
"4447",0.59
"4448",0.59
"4449",0.07
"4450",0.07
"4451",1.1
"4452",1.1
"4454",0.54
"4455",0.52
"4456",0.54
"4457",0.82
"4458",0.86
"4459",0.57
"4460",0.57
"4461",0.13
"4462",0.18
"4463",0.18
"4465",0.19
"4466",0.19
"4468",0.43
"4469",0.43
"4470",0.33
"4471",0.33
"4473",0.28
"4474",0.28
"4476",0.11
"4477",0.46
"4478",0.45
"4479",0.75
"4480",0.74
"4485",1.24
"4487",0.87
"4489",0.59
"4490",0.45
"4491",0.14
"4492",0.14
"4493",0.15
"4494",0.15
"4499",0.04
"4500",0.04
"4503",0.39
"4506",0.15
"4508",0.07
"4509",0.07
"4510",0.02
"4511",0.02
"4519",0.01
"4520",0.26
"4527",0.42
"4528",0.41
"4531",0.09
"4532",0.09
"4534",0.51
"4535",0.52
"4544",0.11
"4561",0.21
"4562",0.21
"4563",0.1
"4564",0.1
"4569",0.07
"4572",0.04
"4574",0.21
"4578",0.05
"4579",0.04
"4586",0.01
"4587",0.03
"4588",0.02
"4593",2.86
"4594",2.86
"4596",1.03
"4600",0.26
"4601",0.25
"4602",3.12
"4603",3.12
"4605",4.39
"4606",4.47
"4612",0.07
"4613",0.18
"4614",0.9
"4615",1.72
"4616",1.27
"4618",1.15
"4619",3.99
"4620",6.56
"4621",8.88
"4623",3.36
"4624",1.83
"4625",1.13
"4630",1.1
"4633",0.14
"4634",0.14
"4636",0.07
"4637",0.07
"4639",0.19
"4645",0.01
"4647",0.69
"4648",0.68
"4649",0.68
"4650",0.08
"4651",1.86
"4652",1.86
"4656",0.14
"4657",0.14
"4658",0.11
"4659",0.03
"4660",0.03
"4661",0.09
"4662",0.09
"4664",0.2
"4665",0.06
"4666",0.03
"4669",0.1
"4670",0.04
"4671",0.22
"4672",0.04
"4673",0.21
"4674",0.08
"4677",0.06
"4678",0.04
"4679",0.02
"4680",0.06
"4681",0.06
"4683",0.07
"4684",0.01
"4686",0.07
"4687",0.04
"4689",0.22
"4690",0.21
"4692",0.31
"4693",0.25
"4694",0.12
"4695",0.22
"4696",0.15
"4697",0.26
"4698",0.02
"4699",0.13
"4700",0.13
"4701",0.29
"4702",0.25
"4710",0.02
"4711",0.02
"4715",0.56
"4716",0.22
"4717",0.29
"4718",0.58
"4719",0.21
"4720",0.82
"4721",0.88
"4723",0.03
"4724",0.01
"4729",0.05
"4730",0.05
"4735",0.01
"4736",0.01
"4740",0.17
"4741",0.17
"4744",0.27
"4745",0.12
"4751",0.01
"4752",0.09
"4753",0.05
"4764",0.2
"4765",0.22
"4766",0.08
"4767",0.11
"4768",0.07
"4769",0.06
"4770",0.98
"4771",0.9
"4772",0.67
"4774",3.73
"4775",5.39
"4776",1.24
"4777",1.74
"4778",0.33
"4779",0.15
"4780",0.15
"4782",0.86
"4783",0.78
"4784",0.27
"4785",0.12
"4786",0.12
"4787",0.21
"4788",0.21
"4795",0.17
"4796",0.17
"4804",0.06
"4808",0.02
"4809",0.06
"4811",0.02
"4812",0.33
"4813",0.06
"4814",0.12
"4815",0.06
"4816",0.12
"4817",0.15
"4818",0.19
"4819",0.02
"4820",0.1
"4822",0.01
"4824",0.79
"4826",0.07
"4827",0.07
"4830",0.06
"4831",0.16
"4832",0.36
"4833",0.36
"4836",0.02
"4837",0.01
"4838",0.01
"4839",0.78
"4841",0.02
"4842",0.02
"4843",0.01
"4846",0.03
"4854",0.2
"4855",0.2
"4858",0.13
"4859",0.18
"4860",0.18
"4862",0.14
"4863",0.14
"4867",0.06
"4868",0.06
"4869",0.04
"4880",0.02
"4881",0.71
"4882",0.7
"4884",0.2
"4885",0.47
"4886",0.48
"4887",0.54
"4888",0.54
"4895",0.02
"4937",0.02
"4938",0.02
"4939",0.04
"4940",0.06
"4944",0.02
"4946",0.01
"4947",0.01
"4953",0.77
"4954",0.77
"4959",1.1
"4960",1.09
"4961",0.2
"4962",0.2
"4964",0.33
"4965",0.33
"4968",0.03
"4969",0.03
"4970",0.03
"4971",0.02
"4972",0.87
"4973",0.87
"4977",0.24
"4978",0.24
"4980",0.23
"4981",0.23
"4983",0.04
"4984",0.19
"4985",0.14
"4986",0.14
"4988",1.29
"4989",0.17
"4990",0.25
"4991",0.04
"4993",0.54
"4995",0.21
"4996",0.33
"5000",0.16
"5001",0.05
"5002",0.04
"5005",0.81
"5006",0.81
"5007",0.47
"5008",0.42
"5009",0.42
"5010",0.36
"5013",0.02
"5017",0.37
"5018",0.12
"5019",0.45
"5020",0.45
"5027",0.02
"5032",0.05
"5033",0.05
"5034",0.13
"5035",0.12
"5036",0.13
"5037",0.13
"5040",0.05
"5041",0.05
"5042",0.06
"5047",0.02
"5048",0.01
"5049",0.01
"5050",0.02
"5051",0.02
"5052",0.11
"5053",0.11
"5070",0.02
"5071",0.02
"5076",0.06
"5077",0.06
"5078",0.02
"5079",0.02
"5081",0.1
"5082",0.15
"5083",0.06
"5090",0.24
"5091",0.26
"5093",0.64
"5094",0.63
"5095",0.93
"5096",0.95
"5098",0.15
"5099",0.95
"5100",0.95
"5102",0.67
"5103",0.67
"5106",0.62
"5107",0.62
"5108",0.14
"5109",0.14
"5110",0.28
"5111",0.28
"5112",0.12
"5113",0.12
"5115",0.14
"5116",0.14
"5117",0.09
"5118",0.09
"5161",0.02
"5166",0.1
"5168",0.15
"5170",0.01
"5179",0.07
"5187",0.09
"5188",0.09
"5190",0.01
"5194",0.01
"5195",0.65
"5196",0.65
"5198",0.62
"5199",0.35
"5203",0.03
"5204",6.28
"5205",2.08
"5206",0.29
"5207",1.83
"5208",4.09
"5209",1.32
"5210",0.53
"5212",1.93
"5213",0.9
"5214",0.25
"5216",0.01
"5217",0.63
"5218",0.29
"5219",0.44
"5225",0.56
"5226",0.98
"5227",0.92
"5229",0.16
"5230",0.84
"5232",1.46
"5234",1.74
"5235",1.74
"5236",0.58
"5237",0.37
"5238",0.37
"5239",0.02
"5246",0.03
"5247",0.03
"5248",0.1
"5249",0.1
"5254",1.89
"5257",2.95
"5258",0.81
"5262",0.51
"5265",0.01
"5275",0.09
"5276",0.09
"5296",0.22
"5297",0.23
"5303",0.11
"5305",0.21
"5306",0.09
"5307",0.14
"5309",0.25
"5310",0.13
"5311",0.13
"5313",0.05
"5314",0.05
"5317",0.14
"5318",0.15
"5320",2.18
"5321",2.18
"5322",0.28
"5323",0.28
"5324",1.88
"5325",1.88
"5326",0.48
"5327",0.48
"5328",0.28
"5329",0.28
"5330",0.14
"5331",0.14
"5332",1.3
"5333",1.3
"5334",1.16
"5335",1.16
"5336",0.27
"5337",0.27
"5340",0.01
"5342",0.01
"5344",0.15
"5346",0.04
"5347",0.02
"5352",0.01
"5353",0.07
"5356",0.06
"5357",0.06
"5358",0.02
"5361",0.02
"5367",0.08
"5368",0.08
"5372",0.06
"5373",0.06
"5380",0.02
"5381",0.02
"5382",0.05
"5383",0.03
"5384",0.21
"5385",0.32
"5386",1.42
"5387",4.47
"5388",2.56
"5389",0.81
"5390",3.87
"5391",3.12
"5392",2.35
"5393",0.38
"5394",0.26
"5395",0.12
"5396",0.71
"5397",0.32
"5398",0.19
"5399",0.7
"5400",0.08
"5401",0.06
"5402",0.12
"5403",0.04
"5404",0.03
"5405",1.42
"5406",0.09
"5407",0.93
"5408",0.54
"5409",0.47
"5410",0.04
"5411",0.12
"5412",0.03
"5413",0.25
"5414",0.05
"5415",0.15
"5416",0.09
"5417",0.05
"5418",0.1
"5419",0.08
"5420",0.54
"5421",0.13
"5422",1.38
"5423",0.38
"5424",8.33
"5425",15.32
"5426",2.54
"5427",6.39
"5428",18.36
"5429",6.41
"5430",10.49
"5431",2.05
"5432",4.96
"5433",1.13
"5434",2.06
"5435",7.84
"5436",31.37
"5437",15.85
"5438",14.35
"5439",14.64
"5440",0.06
"5441",0.05
"5442",0.17
"5443",0.04
"5444",0.03
"5445",1.14
"5446",0.09
"5447",0.01
"5448",0.09
"5449",0.17
"5450",0.22
"5451",0.09
"5452",0.3
"5453",0.15
"5454",0.31
"5455",0.13
"5456",0.04
"5457",0.03
"5458",0.13
"5459",0.18
"5460",0.11
"5461",0.11
"5462",0.02
"5463",0.2
"5464",0.06
"5465",0.16
"5466",0.07
"5467",0.01
"5468",0.19
"5469",0.17
"5470",0.07
"5471",0.04
"5472",0.06
"5473",0.17
"5474",0.58
"5475",0.02
"5476",3.22
"5477",2.68
"5478",0.05
"5479",0.08
"5480",0.07
"5481",0.02
"5482",0.14
