"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"1439","Imagine: Sweet 16","DS",2010,"Simulation","Ubisoft",0.02,0,0,0,0.03
"1440","Imagine: Teacher","DS",2008,"Simulation","Ubisoft",0.7,0.83,0,0.19,1.72
"1441","Imagine: Wedding Designer","DS",2008,"Simulation","Ubisoft",0.55,0.59,0,0.14,1.28
"1442","Imagine: Zookeeper","DS",2009,"Simulation","Ubisoft",0.16,0.06,0,0.02,0.25
"1443","Independence War","PC",1996,"Simulation","Ocean",0,0,0,0,0
"1444","Independence War 2: Edge of Chaos","PC",2001,"Simulation","Infogrames",0,0,0,0,0
"1445","Independence War: Deluxe Edition","PC",1999,"Simulation","Infogrames",0,0,0,0,0
"1446","Industry Empire","PC",2014,"Simulation","Rondomedia",0,0,0,0,0
"1447","IndyCar Racing","PC",1993,"Simulation","Papyrus",0,0,0,0,0
"1448","Infiltrator","NES",1990,"Simulation","Mindscape",0,0,0,0,0
"1449","Infiltrator","PC",1986,"Simulation","Mindscape",0,0,0,0,0
"1450","Innocent Life: A Futuristic Harvest Moon","PSP",2006,"Simulation","Rising Star Games",0.08,0.03,0.03,0.02,0.16
"1451","Innocent Life: A Futuristic Harvest Moon","PSP",2007,"Simulation","Natsume",0.08,0.03,0.03,0.02,0.16
"1452","Innocent Life: A Futuristic Harvest Moon Special Edition","PS2",2008,"Simulation","Natsume",0,0,0,0,0
"1453","Insaniquarium Deluxe","PC",2006,"Simulation","PopCap Games",0,0,0,0,0
"1454","Inside Trader: The Authentic Stock Trading Game","PC",1987,"Simulation","Unknown",0,0,0,0,0
"1455","Interstellar Flames 2","GIZ",1997,"Simulation","Unknown",0,0,0,0,0
"1456","Into the Stars","OSX",2020,"Simulation","Fugitive Games",0,0,0,0,0
"1457","Into the Stars","PC",2020,"Simulation","Fugitive Games",0,0,0,0,0
"1458","Inu Kaisha DS","DS",2009,"Simulation","CyberFront",0,0,0,0,0
"1459","Invizimals: The Resistance","PSV",2015,"Simulation","Sony Computer Entertainment",0,0,0,0,0.01
"1460","Iron Chef America: Supreme Cuisine","DS",2008,"Simulation","Destineer",0.18,0,0,0.01,0.19
"1461","Iron Chef America: Supreme Cuisine","Wii",2008,"Simulation","Destineer",0.16,0,0,0.01,0.17
"1462","Iron Soldier","AJ",1994,"Simulation","Atari",0,0,0,0,0
"1463","Iron Soldier 2","AJ",1997,"Simulation","Telegames",0,0,0,0,0
"1464","Iron Soldier 3","PS",1999,"Simulation","Telegames",0.01,0.01,0,0,0.02
"1465","Iron Soldier 3","PS",2000,"Simulation","Vatical Entertainment",0.01,0.01,0,0,0.02
"1466","Island Flight Simulator","NS",2018,"Simulation","Libredia Entertainment",0,0,0,0,0
"1467","Itsudemo! Nyan to Wonderful","GB",1998,"Simulation","Banpresto",0,0,0,0,0
"1468","Jalopy","PC",2003,"Simulation","Unknown",0,0,0,0,0
"1469","Jambo! Safari Animal Rescue","DS",2009,"Simulation","Sega",0.01,0,0,0,0.01
"1470","Jambo! Safari Animal Rescue","DS",2010,"Simulation","Sega",0.01,0,0,0,0.01
"1471","Jambo! Safari Animal Rescue","Wii",2009,"Simulation","Sega",0.07,0.01,0,0.01,0.09
"1472","Jane's AH-64D Longbow","PC",1996,"Simulation","Electronic Arts",0,0,0,0,0
"1473","Jane's ATF: Advanced Tactical Fighters","PC",1996,"Simulation","Electronic Arts",0,0,0,0,0
"1474","Jane's Attack Squadron","PC",2002,"Simulation","Xicat Interactive",0,0,0,0,0
"1475","Jane's Combat Simulations: 688(I) Hunter/Killer","PC",1997,"Simulation","Electronic Arts",0,0,0,0,0
"1476","Jane's F-15","PC",1998,"Simulation","Electronic Arts",0,0,0,0,0
"1477","Jane's Fighters Anthology","PC",1997,"Simulation","Electronic Arts",0,0,0,0,0
"1478","Jane's Fleet Command","PC",1999,"Simulation","Electronic Arts",0,0,0,0,0
"1479","Jane's Hotel","DS",2010,"Simulation","Unknown",0.03,0,0,0,0.04
"1480","Jane's Hotel","DS",2010,"Simulation","Zoo Games",0.03,0,0,0,0.04
"1481","Jane's Hotel","PC",2008,"Simulation","eGames",0,0,0,0,0
"1482","Jane's Hotel","PSN",2010,"Simulation","Beatshapers",0,0,0,0,0
"1483","Jane's Hotel: Family Hero","PC",2008,"Simulation","Realore Studios",0,0,0,0,0
"1484","Jane's IAF: Israeli Air Force","PC",1998,"Simulation","Electronic Arts",0,0,0,0,0
"1485","Jane's USAF: United States Air Force","PC",1999,"Simulation","Electronic Arts",0,0,0,0,0
"1486","Jane's USNF'97: U.S. Navy Fighters","PC",1997,"Simulation","Electronic Arts",0,0,0,0,0
"1487","Jane's: ATF NATO Fighters","PC",1996,"Simulation","Electronic Arts",0,0,0,0,0
"1488","JASF: Jane's Advanced Strike Fighters","PC",2011,"Simulation","Deep Silver",0.02,0.01,0,0,0.04
"1489","JASF: Jane's Advanced Strike Fighters","PC",2011,"Simulation","Unknown",0.02,0.01,0,0,0.04
"1490","JASF: Jane's Advanced Strike Fighters","PS3",2011,"Simulation","Deep Silver",0.07,0.03,0,0.02,0.11
"1491","JASF: Jane's Advanced Strike Fighters","PS3",2011,"Simulation","Unknown",0.07,0.03,0,0.01,0.11
"1492","JASF: Jane's Advanced Strike Fighters","X360",2011,"Simulation","Deep Silver",0.06,0.02,0,0.01,0.09
"1493","JASF: Jane's Advanced Strike Fighters","X360",2011,"Simulation","Unknown",0.06,0.02,0,0.01,0.09
"1494","Jet Coaster Dream 2","DC",2000,"Simulation","Bimboosoft",0,0,0,0,0
"1495","Jet de Go! 2: Let's Go By Airliner","PS2",2002,"Simulation","Taito",0,0,0,0,0
"1496","Jet de Go! Pocket: Let's Go By Airliner","PSP",2005,"Simulation","Taito",0,0,0,0,0
"1497","Jet de Go!: Let's Go By Airliner","GB",2000,"Simulation","Altron",0,0,0,0,0
"1498","Jet de Go!: Let's Go By Airliner","PS",2000,"Simulation","Taito",0,0,0,0,0
"1499","Jet Impulse","DS",2008,"Simulation","Unknown",0,0,0.02,0,0.02
"1500","Jet Impulse","DS",NA,"Simulation","Nintendo",0,0,0.02,0,0.02
"1501","Jewel Pet: Kawaii Mahou no Fantasy","DS",2009,"Simulation","MTO",0,0,0.01,0,0.01
"1502","Jewel Pet: Mahou no DS Kirapi Kariin","DS",2009,"Simulation","MTO",0,0,0,0,0
"1503","Jewel Pet: Mahou no Oheyya de Issho ni Asobou!","DS",2010,"Simulation","MTO",0,0,0,0,0
"1504","Job Simulator","PC",2016,"Simulation","Owlchemy Labs",0,0,0,0,0
"1505","Job Simulator","PS4",2017,"Simulation","Sony Interactive Entertainment",0.1,0,0,0.02,0.12
"1506","John Deere: Harvest in the Heartland","DS",2007,"Simulation","Destineer",0.23,0.04,0,0.02,0.29
"1507","John Deere: Harvest in the Heartland","DS",2007,"Simulation","Ubisoft",0.23,0.04,0,0.02,0.3
"1508","JoJo's Fashion Show","PC",2008,"Simulation","iWin",0,0,0,0,0
"1509","Jojo's Fashion Show: Design in a Dash!","DS",2009,"Simulation","Ubisoft",0.04,0,0,0,0.04
"1510","Jones in the Fast Lane","PC",1990,"Simulation","Sierra Online",0,0,0,0,0
"1511","Jungle Strike","GB",1995,"Simulation","Malibu Games",0,0,0,0,0
"1512","Jungle Strike","GEN",1993,"Simulation","Electronic Arts",0,0,0,0,0
"1513","Jungle Strike","GG",1993,"Simulation","Black Pearl",0,0,0,0,0
"1514","Jungle Strike","PC",1995,"Simulation","Electronic Arts",0,0,0,0,0
"1515","Jungle Strike","SNES",1995,"Simulation","Electronic Arts",0,0,0,0,0
"1516","Junior Work Zone","Wii",2011,"Simulation","Unknown",0,0,0,0,0
"1517","Jurassic Park III: Park Builder","GBA",2001,"Simulation","Konami",0.04,0.02,0,0,0.06
"1518","Jurassic Park III: Park Builder","GBA",2001,"Simulation","Konami Digital Entertainment",0.04,0.02,0,0,0.06
"1519","Jurassic Park: Operation Genesis","PC",2003,"Simulation","Vivendi Games",0,0.02,0,0,0.03
"1520","Jurassic Park: Operation Genesis","PC",2003,"Simulation","VU Games",0,0.02,0,0,0.02
"1521","Jurassic Park: Operation Genesis","PS2",2003,"Simulation","Konami Digital Entertainment",0.13,0.1,0,0.03,0.27
"1522","Jurassic Park: Operation Genesis","PS2",2003,"Simulation","VU Games",0.13,0.1,0,0.03,0.27
"1523","Jurassic Park: Operation Genesis","XB",2003,"Simulation","Konami Digital Entertainment",0.05,0.01,0,0,0.07
"1524","Jurassic Park: Operation Genesis","XB",2003,"Simulation","VU Games",0.05,0.01,0,0,0.07
"1525","Jurassic World Evolution","PC",2018,"Simulation","Frontier Developments",0,0,0,0,0
"1526","Jurassic World Evolution","PS4",2018,"Simulation","Frontier Developments",0.14,0.25,0,0.08,0.47
"1527","Jurassic World Evolution","XOne",2018,"Simulation","Frontier Developments",0.15,0.09,0,0.02,0.26
"1528","Just Flight","PC",2012,"Simulation","Unknown",0,0,0,0,0
"1529","Kabushiki Baibai Trainer: Kabutore!","DS",2006,"Simulation","Konami",0,0,0.1,0,0.1
"1530","Kabushiki Baibai Trainer: Kabutore!","DS",2006,"Simulation","Konami Digital Entertainment",0,0,0.1,0,0.1
"1531","Kabushiki Baibai Trainer: Kabutore! Next","DS",2007,"Simulation","Konami",0,0,0.02,0,0.02
"1532","Kabushiki Baibai Trainer: Kabutore! Next","DS",2007,"Simulation","Konami Digital Entertainment",0,0,0.02,0,0.02
"1533","Kahoots","PSN",2009,"Simulation","Honeyslug",0,0,0,0,0
"1534","Kairobotica","And",2014,"Simulation","Kairosoft Co.,Ltd",0,0,0,0,0
"1535","Kakutou Ryouri Densetsu Bistro Recipe: Wonder Battle Hen","WS",1999,"Simulation","Banpresto",0,0,0,0,0
"1536","Kandume Monsters","GB",1998,"Simulation","I'Max",0,0,0,0,0
"1537","Kandume Monsters Parfait","GB",1999,"Simulation","Starfish",0,0,0,0,0
