"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3347","Net High","PSV",2015,"Adventure","Marvelous Interactive",0,0,0.03,0,0.03
"3348","Net High","PSV",2015,"Adventure","Marvelous Games",0,0,0.02,0,0.02
"3349","Netorarezuma: Quintuple Pack","PC",2011,"Adventure","Unknown",0,0,0,0,0
"3350","Neuromancer","PC",1989,"Adventure","Interplay",0,0,0,0,0
"3351","Never Tales: Legends","PC",2016,"Adventure","Astragon",0,0,0,0,0
"3352","Never7 ã€œthe end of infinityã€œ","DC",2000,"Adventure","KID",0,0,0,0,0
"3353","Never7 ã€œthe end of infinityã€œ","PC",2003,"Adventure","CyberFront",0,0,0,0,0
"3354","Never7 ã€œthe end of infinityã€œ","PS2",2003,"Adventure","KID",0,0,0,0,0
"3355","Never7 ã€œthe end of infinityã€œ","PSN",2009,"Adventure","CyberFront",0,0,0,0,0
"3356","Never7 ã€œthe end of infinityã€œ","PSP",2009,"Adventure","CyberFront",0,0,0,0,0
"3357","New Game! The Challenge Stage!","PS4",2017,"Adventure","5pb",0,0,0.01,0,0.01
"3358","New Game! The Challenge Stage!","PSV",2017,"Adventure","5pb",0,0,0.02,0,0.02
"3359","New Prince of Tennis: Go to the Top","3DS",2015,"Adventure","FuRyu Corporation",0,0,0.06,0,0.06
"3360","Next Life","PC",2007,"Adventure","The Adventure Company",0,0,0,0,0
"3361","NG","PS4",2019,"Adventure","Experience Inc.",0,0,0,0,0
"3362","NG","PSV",2018,"Adventure","Experience Inc.",0,0,0.01,0,0.01
"3363","Nibiru: Age of Secrets","PC",2005,"Adventure","The Adventure Company",0,0,0,0,0
"3364","Nichijou: Uchuujin","PSP",2011,"Adventure","Kadokawa Shoten",0,0,0,0,0
"3365","Nicktoons: Unite!","DS",2006,"Adventure","THQ",0.1,0,0,0.01,0.11
"3366","Nicktoons: Unite!","GC",2005,"Adventure","THQ",0.27,0.07,0,0.01,0.35
"3367","Nicktoons: Unite!","PS2",2005,"Adventure","THQ",0.34,0.01,0,0.06,0.41
"3368","Night Demon: Yume Oni","PC",2003,"Adventure","Alice Soft",0,0,0,0,0
"3369","Night Head: The Labyrinth","PS",1995,"Adventure","Fuji",0,0,0.03,0,0.03
"3370","Night in the Woods","Linux",2016,"Adventure","Infinite Fall",0,0,0,0,0
"3371","Night in the Woods","OSX",2016,"Adventure","Infinite Fall",0,0,0,0,0
"3372","Night in the Woods","PC",2017,"Adventure","Unknown",0,0,0,0,0
"3373","Night in the Woods","PS4",2017,"Adventure","Finji",0,0,0,0,0
"3374","Night In The Woods","NS",2018,"Adventure","Finji",0,0,0,0,0
"3375","Night In The Woods","XOne",2017,"Adventure","Finji",0,0,0,0,0
"3376","Night Trap","3DO",1994,"Adventure","Virgin Interactive",0,0,0,0,0
"3377","Night Trap","SCD",1993,"Adventure","Sega",0,0,0,0,0
"3378","Night Trap: The Director's Cut","PC",1995,"Adventure","Digital Pictures",0,0,0,0,0
"3379","Night Wizard the Video Game: Denial of the World","PS2",2008,"Adventure","5pb",0,0,0.02,0,0.02
"3380","Nightlong","PC",1998,"Adventure","DreamCatcher Interactive",0,0,0,0,0
"3381","Nightshade","NES",1991,"Adventure","Ultra Games",0,0,0,0,0
"3382","Nijyuei","DC",2002,"Adventure","Princess Soft",0,0,0,0,0
"3383","Nikopol: Secrets of the Immortals","PC",2008,"Adventure","Got Game Entertainment",0,0,0,0,0
"3384","Nil Admirari no Tenbin: Kuroyuri En'youtan","PSV",2017,"Adventure","Idea Factory",0,0,0.02,0,0.02
